text,topic,label,source
"Hi i just had a baby during the postpartum wait i had sex during the 6th week with a condom and my husband ejaculated in the condom but it broke in me when he finished, it was a condom with spermicide which kills the sperm 2months now i feel coldness in my stomach and tightness and i wanted to know whats going on with my body, ? and i had a period two weeks prior to the incident",contraception,0,healthcaremagic
"Hi there, I have been using yaz about a year now... Since then I have been getting sore throat... When I consulted with my Dr he said was Acute Tonsilitist... and it occur every month arround my period... For the past three months I noticed that the gums around my wisdom tooth are swollen and very painful plus there is a lump under my jaw...",puberty,3,healthcaremagic
"Hi there! 27 years old. I am trying to conceive. I stopped my contraceptive pills in February 2011, but the only problem is that I used to take Jasmine so that I could get my period and now that I have stopped it, my period just never returned. I dont think I am ovulating aswell. Is there any medication that I can use or anything that I can do to get pregnant fast. Regards Louise",puberty,3,healthcaremagic
43 year old woman. Had lower right abdominal pain for 3 days with fever. This has happened for the past 3 months at the end of my period. This time its worse. Iv had urine test and vaginal swob whicChatDoctore back clear. Im currently taking metronidazole and waiting for ultra sound scan in 2 weeks time.,puberty,3,healthcaremagic
All of the following are features of post-tubal ligation syndrome except :,contraception,0,medmcqa
"Hello, I am close to my third depo-provera injection . I am full aware of how effective it is and the consequences. However, I am still worried. My current period has lasted way over a week (nearer to two) and I m still bleeding . It s not specifically light or heavy, it varies. I have had unprotected sex about four/five times since my first injection on the 31st May, this year. I have what feels like period pains almost all of the time and I m starting to feel sharp pains in my back and also on and around my right boob. My stomach will often have more pains if I lean down onto it, more than usual. I am unsure as to whether this is normal for this specific contraception . Thank you for your help.",contraception,0,healthcaremagic
"i have been trying to conceive for the past 6months bt its failing i am failing ,hve been prescribed provera tablets and ovamit for 5days ,,,,am i going to get pregnant..i am 28years old,and 1.7m in height ,i have a four year old son,and have never been diagonised of any disease,hve been using the family planning tablets for tne past 2years",contraception,0,healthcaremagic
"Hi I have had three months of continued pill taking. Three different contraceptive pills, lose train 20 was the last. I had a 7 day break and just had spotting, very light period. I ve then started a new packet for two days and felt I should stop taking it because of this and used other methods of contraception . I ve very concerned because I should be on day ten of taking my new packet but feel there may be something wrong.",contraception,0,healthcaremagic
Commonest malignancy of ovary is :,general_srh,6,medmcqa
"HI ,, I was diagnosed with stage 3b carcinoma of cervical cancer. I have completed all treatments of radio( 28) & internal radio (5)also I could only do2 treatments of chemo due to kidney failure , My tumor size at the time of diagnoses was 8cm , my last PET scan has the tumor at 4cm, 2 surrounding limp nodes are gone or back to normal size. There has been no talk of surgery to remove the existing tumor , I am waiting for my Pap smear to come back to see if there is new growth of cells ,,I guess my question is",general_srh,6,healthcaremagic
my stomach is bloated I was on iron tablets but they ve made I carnt go to the toilet so I stopped taking them.] last few days ago.i feel sick and hungry all the time and I have lower back pain its like sometimes its like symtons of period pain but im not due for another 8 days and I take the pill so I knw.,puberty,3,healthcaremagic
hivhi about june 18 I had sex with a prostitute and on november 12 I did and HIV test it came back negative. now like 2 weeks after the test I got swollen glands a mild fever a pinch nerve . I went to a doctor in mexico and he said it was a gland infection and he gave me cipro.so im really worry can you help me out..,sti_hiv,1,healthcaremagic
"Ive been on the minigynon 30 from last year November and February 14 I missed a pill and February 15 I missed the pill for more than 12 hours so I took both that night and continue taking it normally February 15 and I had my period that day. It is still going on now and Ive been taking the pills as usual. Is ok? What to do? Help! By the way, it was the 6th day in the pack I missed (February 14).",puberty,3,healthcaremagic
Which of the following is not a structural gene of HIV?,sti_hiv,1,medmcqa
Tertiary syphilis most frequently involves the,sti_hiv,1,medmcqa
"Hello Doctor, am Michael, 37yrs, l want to know why am having this symptom immediate after sex, (1)serious sneeze and am while sneezing that will be a kind of movement of something down my abdominal to my chest and once this thing get to my chest then the second symptom will started which is running of nose (3) my stomach will big as if have over feeding myself (4) can l call it internal heat of the body or high temperature and the temperature go higher each time l want to have sex (5) burning during urination and after urination (6) sometimes my pelvic heavy (7)quick ejaculation . and each time l take the following drug l feel relive, chloramphenicol 250mg, ciprofloxacin 500mg, and phenoxymethylepencillin 250mg or if l take full malaria treatment am total free of all this symptom but any day l have sex whether with condom or without condom. please help me what can l do?",contraception,0,healthcaremagic
"Yesterday I had severe lower abdominal cramping. When these cramps happen I usually have to use the bathroom. However yesterday I could not. This is gonna sound funny, but it seemed like my butt wouldnt open up to go. Finally I took a suppository childrens at that because I couldnt think of anything else and just wanted to go and stop the pain. I finally did go a few time after about a 5 hr period. I am on my period. However I almost never have these cramps or if I do they are not severe like these were. I am 39 yrs old and weigh 145 and 5 feet 9 inches",puberty,3,healthcaremagic
I have been diagnosed witChatDoctorplex partial seizures.....The neurologist believes it has been caused from an accident I was in when I was 6 or 7....I am now 31 and had 2 of my first ever grand mal seizures in jan 2014....can u help me understand why only now the scar tissue would become problematic? Why not when I initially had the accident? I am now being told I will be an epileptic for the rest of my life on meds 24/7....I cant work drive be alone etc.....I have 3 young children to support and no way of income.....I just had a mirena iud removed 5 mos ago could the mirena have contributed to the epilepsy only occurring now?,contraception,0,healthcaremagic
